year,pct,sex,race,stopped,arrested,frisked,searched,summoned,contrabn,weapnfnd,pf_weapn,pf_hcuff,cs_objcs,cs_descr,cs_casng,cs_lkout,cs_cloth,cs_drgtr,cs_furtv,cs_vcrim,cs_bulge,rf_vcrim,rf_othsw,rf_attir,rf_vcact,rf_rfcmp,rf_verbl,rf_knowl,rf_furtv,rf_bulge
2013,47,M,I,11,1,4,1,1,0,0,0,2,0,1,2,0,1,2,6,2,0,1,1,0,1,1,0,0,3,0
2013,47,M,P,102,4,77,5,9,0,4,0,5,0,10,24,9,13,3,65,7,13,11,5,9,7,16,2,3,55,9
2013,47,M,Q,302,19,215,24,13,7,10,5,24,8,45,58,30,15,19,177,27,38,32,19,20,29,27,3,1,155,37
2013,47,M,W,24,3,12,3,0,0,0,0,1,1,4,5,1,0,2,16,2,1,1,2,2,0,0,0,1,11,1
2013,48,F,A,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,48,F,B,39,3,19,0,1,0,1,0,2,1,7,6,7,1,6,8,6,3,4,5,1,4,2,0,0,6,5
2013,48,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,48,F,P,8,1,3,0,1,0,0,0,0,0,2,1,1,0,0,5,1,0,0,1,0,1,0,0,0,1,0
2013,48,F,Q,26,5,11,4,1,0,0,0,3,0,3,2,2,0,7,11,1,0,0,5,0,1,1,0,0,6,0
2013,48,F,W,7,1,3,1,0,0,0,0,0,0,4,0,2,0,1,0,0,0,1,1,0,0,1,0,0,1,0
2013,48,M,A,9,0,8,1,1,0,0,0,1,0,5,0,0,0,0,2,2,2,2,1,1,2,0,0,0,4,2
2013,48,M,B,408,24,311,40,15,3,9,4,22,2,119,77,45,29,41,180,60,42,94,38,44,57,36,7,17,181,28
2013,48,M,I,3,0,2,0,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,1,1,1,0,0,0,1,0
2013,48,M,P,110,5,88,6,1,2,0,1,3,1,29,23,6,4,13,55,17,13,28,10,9,18,13,1,1,52,11
2013,48,M,Q,303,22,229,33,7,7,7,0,16,3,78,57,38,26,40,144,40,46,58,33,36,37,18,1,6,137,39
2013,48,M,W,31,0,23,2,0,0,0,0,2,1,15,4,3,2,3,13,5,2,8,2,3,2,0,0,1,15,3
2013,49,F,A,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,49,F,B,36,1,14,1,2,0,0,0,1,0,3,9,6,2,5,16,0,2,2,1,2,0,1,0,0,8,0
2013,49,F,I,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,49,F,P,6,0,1,0,0,0,0,0,0,0,3,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2013,49,F,Q,46,0,12,0,2,0,0,0,0,0,10,11,4,0,7,17,2,0,1,1,0,1,0,0,0,11,0
2013,49,F,W,8,0,1,0,1,0,0,0,0,0,0,5,1,0,0,3,0,0,0,0,1,0,1,0,0,1,0
2013,49,M,A,31,3,17,1,1,0,1,0,1,1,7,7,6,1,0,10,2,4,2,2,3,2,1,0,1,7,3
2013,49,M,B,729,44,466,48,13,18,15,4,37,18,186,131,67,57,57,340,39,100,101,29,84,34,80,9,22,286,90
2013,49,M,I,6,0,5,0,1,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,1,0,2,0,0,4,0
2013,49,M,P,110,3,61,5,6,1,2,0,8,2,40,16,6,7,13,49,8,12,10,7,10,7,8,0,2,42,11
2013,49,M,Q,431,39,254,34,22,16,11,0,22,11,126,87,38,34,30,203,25,64,62,19,39,12,30,3,13,164,44
2013,49,M,W,217,16,134,17,11,8,6,0,7,6,39,34,12,17,42,106,6,29,17,7,23,3,33,0,6,92,22
2013,50,F,A,4,1,1,1,0,1,0,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,50,F,B,18,2,3,2,1,0,0,2,3,0,4,4,3,0,0,3,0,0,2,1,0,0,0,1,1,2,0
2013,50,F,I,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013,50,F,P,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,50,F,Q,35,1,4,2,2,1,0,0,3,0,8,11,5,0,5,4,2,0,1,2,0,0,1,0,0,0,0
2013,50,F,W,24,0,1,0,0,0,0,0,0,0,0,4,1,0,2,1,0,0,1,0,0,1,1,0,0,1,0
2013,50,M,A,17,3,7,2,1,1,2,0,1,0,7,5,1,0,1,2,1,2,4,3,0,0,1,0,0,5,1
2013,50,M,B,237,27,131,43,10,5,4,8,28,4,105,90,17,11,5,68,10,18,48,27,21,8,29,0,8,59,13
2013,50,M,I,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,50,M,P,110,10,49,8,3,2,2,5,12,0,30,34,20,4,10,28,8,7,17,9,11,6,11,0,5,26,5
2013,50,M,Q,314,27,149,33,23,5,5,14,30,10,87,96,66,5,35,95,13,22,46,30,15,18,37,0,9,73,25
2013,50,M,W,110,5,39,7,4,0,4,0,6,4,27,27,10,0,6,20,11,3,11,10,3,4,8,0,1,14,2
2013,52,F,A,2,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2013,52,F,B,30,6,15,3,3,0,1,0,0,0,6,6,2,0,3,11,1,5,2,2,0,1,1,0,0,10,4
2013,52,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,52,F,P,9,0,6,0,1,0,0,0,0,0,1,4,3,0,1,6,0,0,1,0,0,0,2,0,0,6,0
2013,52,F,Q,45,2,19,4,5,0,0,0,1,0,11,6,4,0,7,15,2,7,1,1,2,0,6,0,1,11,4
2013,52,F,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,52,M,A,16,2,8,1,2,2,1,0,0,0,3,1,0,1,2,5,3,3,1,1,0,2,0,0,0,4,3
2013,52,M,B,708,53,548,92,47,15,7,2,22,11,225,138,63,20,41,285,69,156,112,35,61,72,82,8,25,320,149
2013,52,M,I,4,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1
2013,52,M,P,339,30,284,48,31,5,9,1,4,4,81,57,25,16,34,148,41,87,58,19,51,48,58,3,16,153,77
2013,52,M,Q,717,57,576,85,39,10,13,2,8,14,184,117,48,20,39,275,69,214,98,45,46,84,61,6,25,321,205
2013,52,M,W,66,7,46,13,2,1,3,1,1,7,13,13,5,2,12,27,2,10,5,3,6,8,5,0,3,33,10
2013,60,F,A,7,1,3,4,0,0,0,0,0,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0
2013,60,F,B,152,9,62,14,6,2,1,0,4,1,20,41,27,2,18,80,12,11,11,4,5,6,11,0,0,48,8
2013,60,F,I,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
2013,60,F,P,17,3,7,3,0,0,0,0,3,0,6,5,4,0,2,9,0,1,2,0,0,0,2,0,1,6,1
2013,60,F,Q,67,5,24,5,4,4,0,1,4,1,11,19,16,1,14,33,2,1,7,2,6,2,6,0,1,18,1
2013,60,F,W,65,3,14,4,1,3,4,0,2,3,10,18,10,0,8,28,2,3,4,2,1,0,2,0,0,9,1
2013,60,M,A,86,9,39,13,0,2,2,0,0,3,13,33,14,2,3,32,5,6,8,7,0,3,5,0,2,24,7
2013,60,M,B,2160,92,1483,233,47,28,38,9,51,32,325,596,325,78,233,1364,237,211,330,126,125,185,280,15,184,1111,181
2013,60,M,I,18,1,12,2,0,0,0,0,0,0,2,8,2,0,1,11,2,0,1,0,0,2,1,0,0,9,0
2013,60,M,P,182,13,132,16,5,4,7,0,2,8,27,62,37,6,30,114,17,16,32,6,7,17,23,2,22,108,17
2013,60,M,Q,789,63,476,108,14,19,27,4,20,33,106,264,132,14,64,458,50,74,101,42,35,49,64,3,32,353,70
2013,60,M,W,870,80,471,153,18,32,35,4,15,29,118,350,122,22,80,405,55,56,115,38,26,51,70,1,12,307,54
2013,61,F,A,4,0,0,0,0,0,0,0,0,0,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2013,61,F,B,42,3,12,2,2,1,0,0,5,0,16,15,9,2,1,14,2,1,3,0,0,3,0,0,0,7,2
2013,61,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,61,F,P,3,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,61,F,Q,24,0,3,0,0,0,0,0,1,3,8,10,2,0,1,12,0,0,0,0,0,0,2,0,0,3,0
2013,61,F,W,66,3,17,2,5,1,0,1,0,0,15,22,21,2,12,25,4,2,5,0,1,8,4,0,0,11,1
2013,61,M,A,95,1,44,2,2,3,0,0,1,2,17,52,34,7,6,31,6,1,11,1,4,4,3,0,2,27,12
2013,61,M,B,687,36,394,35,33,13,6,2,25,14,166,296,175,31,58,310,53,33,129,23,33,53,73,1,25,263,51
2013,61,M,I,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013,61,M,P,80,4,37,5,1,0,0,0,1,0,9,47,31,2,7,39,4,1,12,2,5,3,9,0,1,28,1
2013,61,M,Q,399,8,197,29,17,5,3,0,14,8,68,205,97,15,24,186,28,21,48,14,15,22,36,1,8,134,33
2013,61,M,W,1511,58,675,85,74,22,20,0,46,37,252,883,515,67,68,622,91,36,131,49,75,86,92,3,24,469,75
2013,62,F,A,16,0,2,0,0,0,0,0,1,0,6,3,3,0,2,6,0,0,0,0,0,0,0,0,0,2,0
2013,62,F,B,16,0,3,0,0,0,0,0,0,0,5,5,4,0,1,5,0,0,1,0,0,1,0,0,0,3,0
2013,62,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,62,F,P,6,0,0,0,0,0,0,0,0,0,0,3,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0
2013,62,F,Q,26,2,4,2,0,2,0,0,0,0,2,9,7,0,4,14,0,0,1,0,0,2,0,0,0,4,0
2013,62,F,W,94,6,23,3,0,2,0,0,2,2,20,27,17,0,12,32,8,1,6,1,2,3,2,0,0,15,0
2013,62,M,A,301,11,128,11,17,8,1,0,6,11,40,140,52,2,33,138,29,5,36,1,8,33,26,0,4,97,3
2013,62,M,B,217,13,105,14,7,0,4,3,10,5,67,113,41,11,7,98,33,3,51,7,11,32,23,2,1,67,4
2013,62,M,I,23,1,8,0,1,0,0,0,0,0,3,4,5,0,2,13,6,0,2,0,0,6,1,0,0,6,0
2013,62,M,P,88,2,33,5,5,1,1,1,1,0,14,48,22,7,3,38,10,1,12,4,5,8,8,1,0,16,5
2013,62,M,Q,803,21,339,34,81,7,8,5,13,15,151,432,194,40,29,341,97,23,95,15,34,100,54,3,4,217,20
2013,62,M,W,1448,57,682,62,81,30,17,10,33,28,232,694,301,39,132,681,142,28,171,19,51,139,110,4,17,510,23
2013,63,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,63,F,B,42,3,11,0,1,0,0,0,2,1,12,12,6,1,0,14,6,1,4,1,0,3,1,0,0,7,0
2013,63,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,63,F,P,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0
2013,63,F,Q,7,0,3,0,0,0,0,0,1,0,5,4,3,0,0,4,3,0,2,0,0,1,0,0,0,3,0
2013,63,F,W,25,2,6,0,2,0,0,0,0,0,16,8,7,1,0,6,9,0,6,0,0,5,0,0,0,6,0
2013,63,M,A,19,0,11,1,0,0,0,1,0,0,3,7,5,1,0,11,5,0,4,1,0,2,3,0,1,9,0
2013,63,M,B,1031,65,712,60,22,11,12,11,32,25,242,346,202,46,41,532,164,35,285,35,44,114,126,3,18,525,26
2013,63,M,I,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1
2013,63,M,P,21,1,12,1,0,0,0,1,1,0,4,7,1,1,0,8,2,0,3,1,0,1,1,0,0,10,0
2013,63,M,Q,74,4,48,0,0,0,0,0,2,1,15,30,12,6,0,34,13,2,21,1,3,9,8,0,2,41,2
2013,63,M,W,292,3,156,11,3,1,1,0,2,11,74,125,59,18,9,154,41,10,45,3,9,18,20,0,8,126,9
2013,66,F,A,15,4,5,0,1,0,0,0,0,1,7,2,1,0,0,3,2,0,1,1,0,2,1,0,0,4,1
2013,66,F,B,21,5,10,3,0,0,1,0,3,1,11,6,4,2,1,8,3,1,3,0,6,1,0,0,0,6,0
2013,66,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,66,F,P,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
2013,66,F,Q,35,4,14,4,2,0,2,0,0,2,10,12,8,1,3,9,3,2,6,4,1,4,5,0,0,8,2
2013,66,F,W,46,6,14,4,0,0,0,0,2,1,15,12,11,0,3,13,4,0,3,1,1,3,2,1,1,9,0
2013,66,M,A,231,28,126,39,6,3,2,2,10,10,87,70,47,16,8,79,24,6,40,16,24,20,19,1,2,74,9
2013,66,M,B,292,29,190,45,6,6,5,1,10,21,103,111,60,20,10,106,29,8,70,31,50,24,26,0,2,102,11
2013,66,M,I,17,0,8,1,1,0,0,0,0,0,6,1,2,2,0,6,0,1,2,1,3,0,0,0,0,3,1
2013,66,M,P,130,20,92,26,5,4,0,1,7,9,52,45,27,8,6,55,11,1,33,7,27,7,8,5,1,50,5
2013,66,M,Q,634,55,390,85,29,6,10,6,25,32,198,274,169,32,38,257,63,17,155,39,110,60,61,2,10,224,41
2013,66,M,W,434,41,242,61,16,17,4,3,11,29,112,148,111,19,34,158,37,11,65,25,72,31,45,3,10,136,16
2013,67,F,A,17,1,9,1,0,0,0,0,0,0,2,3,1,0,0,5,2,3,5,0,0,2,2,0,1,4,2
2013,67,F,B,304,13,131,19,16,3,4,3,16,3,70,67,48,9,25,106,36,9,49,8,9,23,26,2,8,72,13
2013,67,F,I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,67,F,P,4,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0
2013,67,F,Q,9,0,4,0,1,0,1,0,0,0,2,2,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1
2013,67,F,W,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
2013,67,M,A,87,6,59,8,1,0,1,1,5,1,26,18,7,3,7,37,10,4,22,8,6,9,11,0,1,37,4
2013,67,M,B,3641,196,2613,302,107,44,101,28,145,72,802,1018,607,137,225,1776,639,283,1099,190,272,524,610,34,97,1593,292
2013,67,M,I,6,0,3,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,2,0,0,1,1,0,0,1,0
2013,67,M,P,35,2,24,5,0,1,2,1,3,0,4,11,2,3,0,16,2,3,8,2,3,5,6,0,0,13,3
2013,67,M,Q,87,3,47,10,3,0,5,0,5,1,14,27,12,0,6,26,8,9,13,8,1,10,10,0,0,21,6
2013,67,M,W,30,1,16,0,0,0,0,0,0,0,3,11,3,0,4,10,4,0,7,0,0,2,6,0,0,12,0
2013,68,F,A,5,0,2,1,1,0,0,1,0,0,3,2,1,0,0,2,0,0,1,0,1,0,0,0,0,1,1
2013,68,F,B,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2013,68,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,68,F,P,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2013,68,F,Q,13,1,4,1,2,1,0,0,0,0,7,2,3,0,2,7,1,0,1,0,0,0,0,0,0,3,0
2013,68,F,W,39,6,11,5,3,1,3,0,2,2,10,15,9,0,1,17,1,0,1,3,2,2,0,2,0,6,0
2013,68,M,A,131,19,53,16,5,9,8,4,1,6,16,54,34,3,6,79,8,9,5,7,7,8,4,0,1,41,5
2013,68,M,B,108,13,43,18,4,3,1,0,0,5,34,54,23,4,4,42,8,4,14,9,16,13,5,2,2,20,4
2013,68,M,I,12,2,7,0,1,0,0,0,0,1,2,3,6,1,3,4,0,1,3,0,2,3,3,0,0,3,0
2013,68,M,P,41,8,21,5,6,3,1,1,1,0,9,15,10,2,3,21,3,2,6,3,0,2,4,0,0,11,1
2013,68,M,Q,399,39,186,48,31,7,6,1,14,24,123,188,120,26,22,174,25,12,55,24,53,34,26,6,28,94,17
2013,68,M,W,824,62,330,86,45,12,17,2,8,23,222,357,252,27,71,335,61,20,96,32,81,76,68,8,26,165,26
2013,69,F,A,3,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,69,F,B,122,8,30,3,8,0,1,0,2,0,33,30,28,6,6,48,11,3,10,2,1,8,5,0,0,16,1
2013,69,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,69,F,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,69,F,Q,6,1,1,1,0,0,0,0,0,0,2,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0
2013,69,F,W,4,0,2,0,0,0,0,0,0,0,3,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0
2013,69,M,A,33,0,13,0,1,0,0,0,0,3,5,12,5,3,1,14,7,0,6,2,0,2,6,0,0,8,0
2013,69,M,B,2519,143,1329,111,96,41,36,4,45,71,555,947,609,91,85,1270,341,80,368,115,127,303,193,14,37,988,77
2013,69,M,I,9,1,2,2,1,0,0,0,0,4,0,3,1,0,0,3,1,1,0,1,0,0,0,0,0,0,1
2013,69,M,P,39,3,25,1,4,0,3,0,1,7,6,18,8,2,1,22,9,1,12,2,2,5,5,0,1,16,1
2013,69,M,Q,112,4,56,4,4,0,2,1,2,11,21,45,33,0,5,53,15,5,13,5,5,16,10,1,2,40,5
2013,69,M,W,59,0,15,0,1,0,0,0,0,6,13,24,16,1,3,21,7,1,7,1,0,7,1,0,1,7,1
2013,70,F,A,5,0,1,0,0,0,0,1,0,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013,70,F,B,166,7,82,11,2,1,3,7,4,2,43,81,63,3,12,59,15,4,13,6,5,9,14,0,0,65,2
2013,70,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,70,F,P,10,1,3,1,0,0,1,0,0,1,2,5,4,0,0,2,0,1,0,0,0,1,0,0,0,2,1
2013,70,F,Q,31,0,12,1,0,0,0,0,1,0,8,15,9,0,2,4,1,0,4,0,1,1,0,0,0,8,1
2013,70,F,W,33,4,11,2,1,1,0,2,2,1,11,7,5,0,1,9,3,1,0,2,1,0,0,0,1,7,1
2013,70,M,A,100,7,70,7,3,0,3,0,4,4,19,42,25,3,6,49,13,4,21,4,4,9,11,1,1,55,6
2013,70,M,B,2648,88,1932,155,70,27,34,28,95,34,638,1305,821,142,137,1060,282,165,488,165,174,263,258,20,71,1379,193
2013,70,M,I,22,0,15,0,0,0,0,0,1,0,2,15,5,1,1,12,1,0,1,1,2,0,1,0,0,13,1
2013,70,M,P,92,3,68,6,3,1,0,0,3,1,20,49,28,6,3,24,11,8,15,7,5,13,12,1,1,47,5
2013,70,M,Q,502,24,365,30,17,1,7,4,18,23,79,292,163,11,18,189,63,26,73,21,30,44,41,2,6,277,24
2013,70,M,W,336,17,209,15,7,5,7,4,12,9,69,151,83,10,17,137,32,11,50,10,15,21,26,1,5,143,12
2013,71,F,A,2,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,71,F,B,192,15,56,11,7,7,2,1,4,6,69,27,18,6,34,66,10,4,14,7,14,8,7,1,2,27,4
2013,71,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,71,F,P,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
2013,71,F,Q,10,2,1,0,0,1,0,0,2,2,3,1,2,0,2,3,1,0,0,0,1,0,0,0,0,0,0
2013,71,F,W,10,1,2,0,0,0,0,0,0,1,2,2,0,0,2,2,0,0,0,0,1,0,1,0,0,1,0
2013,71,M,A,28,8,21,5,0,4,0,0,4,2,6,5,3,6,3,14,7,0,9,1,11,8,3,0,0,15,0
2013,71,M,B,2424,205,1437,187,90,55,36,26,100,63,705,512,300,158,293,1129,342,108,305,79,642,182,225,30,58,703,98
2013,71,M,I,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
2013,71,M,P,38,7,21,4,1,2,0,0,2,1,14,11,1,2,4,19,6,1,2,1,12,1,3,0,0,7,2
2013,71,M,Q,97,9,61,5,3,2,3,2,3,4,25,27,16,5,19,44,14,2,11,2,33,9,10,1,0,29,3
2013,71,M,W,47,4,14,3,1,0,2,0,2,1,9,10,3,2,13,14,3,1,3,2,3,2,4,0,0,6,1
2013,72,F,A,20,1,7,0,0,0,0,0,0,0,5,6,4,1,0,10,2,0,2,0,0,0,1,0,1,6,0
2013,72,F,B,24,2,13,3,1,0,2,0,1,0,10,2,1,0,0,10,3,2,2,3,2,0,1,0,0,5,2
2013,72,F,I,4,0,3,0,0,0,0,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,2,0
2013,72,F,P,78,3,38,7,4,1,0,0,1,5,30,32,17,8,2,32,5,2,14,3,9,3,5,0,1,16,4
2013,72,F,Q,122,8,61,11,5,6,2,3,5,4,42,49,16,6,2,45,13,3,22,1,11,7,15,2,1,33,3
2013,72,F,W,35,6,8,3,0,0,2,0,1,0,10,15,4,1,1,9,0,1,1,1,1,1,1,0,1,8,2
2013,72,M,A,137,7,52,5,15,0,0,0,3,5,42,39,17,10,3,50,7,8,16,8,7,7,16,0,1,32,5
2013,72,M,B,227,14,121,26,11,3,3,1,14,4,84,84,36,20,3,95,26,7,40,18,16,12,23,1,4,70,12
2013,72,M,I,18,1,7,2,2,1,0,0,1,0,4,8,2,1,3,7,3,0,5,1,1,0,0,0,1,3,0
2013,72,M,P,274,25,159,37,10,5,11,0,13,6,96,115,53,25,6,118,30,13,64,9,23,20,18,3,10,92,18
2013,72,M,Q,1025,65,551,112,33,9,19,2,47,34,277,417,200,78,32,400,104,47,191,40,93,66,91,10,28,305,60
2013,72,M,W,173,15,73,19,6,1,6,4,13,8,52,64,23,10,6,58,7,6,18,15,6,7,12,0,1,42,9
2013,73,F,A,21,1,11,1,0,0,1,0,0,0,4,8,4,1,0,12,3,3,3,0,2,4,0,0,0,9,1
2013,73,F,B,667,25,175,26,6,7,8,1,9,9,64,276,174,26,42,332,89,17,54,27,13,48,14,4,4,117,15
2013,73,F,I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,73,F,P,24,0,6,0,1,0,0,0,0,0,0,9,4,1,0,15,2,2,0,1,0,0,0,0,0,4,3
2013,73,F,Q,74,2,13,1,2,0,1,0,2,2,4,36,17,0,3,28,4,0,2,1,1,1,3,0,0,8,1
2013,73,F,W,12,1,3,0,0,1,0,0,1,0,0,5,3,1,3,8,1,1,1,0,0,1,0,0,0,3,0
2013,73,M,A,120,3,94,7,1,1,0,1,0,2,22,40,29,6,5,66,14,13,29,5,6,25,9,0,1,61,12
2013,73,M,B,6098,232,3555,390,83,51,133,23,125,178,818,2584,1485,465,287,3432,1102,563,1063,397,452,869,457,84,105,2436,486
2013,73,M,I,7,1,3,0,0,0,0,0,0,0,1,2,0,0,0,5,0,1,0,0,0,1,0,0,0,1,1
2013,73,M,P,158,10,95,14,4,1,8,0,2,7,25,68,42,20,7,77,26,12,34,4,13,19,20,1,7,62,14
2013,73,M,Q,553,32,312,52,17,2,34,1,14,32,63,226,132,31,16,275,59,71,80,42,39,51,36,5,8,210,56
2013,73,M,W,49,2,24,5,1,0,4,0,1,6,5,19,7,4,2,20,5,5,4,7,2,3,3,0,0,15,4
2013,75,F,A,4,0,2,0,0,0,0,0,0,0,1,2,1,0,0,3,0,0,1,1,0,1,0,0,0,2,0
2013,75,F,B,364,19,100,20,16,6,4,4,16,9,56,107,58,11,27,181,44,14,23,16,11,28,12,4,0,57,14
2013,75,F,I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,75,F,P,11,1,7,0,1,1,0,0,1,0,2,3,4,0,0,5,1,1,3,0,0,4,3,0,0,5,1
2013,75,F,Q,87,4,19,2,8,0,0,0,2,2,7,27,14,2,6,41,9,7,4,5,0,4,3,1,0,11,5
2013,75,F,W,16,1,1,1,0,0,0,0,1,0,2,4,3,1,2,5,0,0,0,1,0,0,0,0,0,0,0
2013,75,M,A,72,3,31,2,5,0,2,2,2,8,6,29,14,5,4,29,4,7,6,5,4,3,8,1,0,20,7
2013,75,M,B,4577,238,2761,270,182,52,96,28,140,161,654,1532,819,363,236,2657,772,456,819,297,351,624,534,37,100,1958,390
2013,75,M,I,20,1,9,2,2,0,1,0,0,0,2,10,6,1,1,9,1,2,2,1,2,1,1,0,0,6,3
2013,75,M,P,280,8,164,10,11,5,3,2,8,14,41,86,53,22,14,169,47,23,45,17,20,39,25,4,2,118,28
2013,75,M,Q,1079,60,612,74,53,24,44,5,37,60,139,383,202,81,42,617,162,116,158,70,96,141,97,14,17,439,109
2013,75,M,W,93,8,46,11,5,2,3,1,6,8,9,40,16,5,5,43,7,9,12,7,8,8,10,2,2,22,9
2013,76,F,A,8,1,2,1,0,0,0,0,1,0,1,4,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0
2013,76,F,B,91,6,17,1,4,2,0,0,2,4,18,32,25,4,8,47,7,5,3,4,0,3,2,0,0,9,5
2013,76,F,I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,76,F,P,13,2,4,0,0,1,0,1,1,0,4,6,6,1,2,7,1,2,1,0,0,1,1,0,0,3,1
2013,76,F,Q,60,5,12,3,3,1,3,0,0,1,4,25,19,6,4,27,1,1,1,1,1,0,1,0,1,9,2
2013,76,F,W,42,2,8,1,1,0,1,1,1,1,7,23,14,2,3,16,1,0,2,1,0,1,0,0,0,3,2
2013,76,M,A,56,4,11,4,3,1,0,0,1,3,6,21,10,1,2,24,3,1,1,0,2,0,3,0,0,7,2
2013,76,M,B,1048,63,473,76,46,11,15,10,38,23,191,471,344,76,76,558,89,49,127,35,56,69,108,6,30,344,70
2013,76,M,I,16,2,9,1,1,0,0,0,0,1,4,4,5,5,0,12,2,1,4,0,3,2,3,0,0,8,1
2013,76,M,P,165,9,45,7,7,3,1,1,4,8,14,94,73,7,6,67,13,3,16,2,4,4,8,1,4,27,13
